frac_train,lamb,pp_train_mean,pp_train_std,pp_test_mean,pp_test_std,jorg_train_mean,jorg_train_std,jorg_test_mean,jorg_test_std
0.7000000000000001,1.5,0.06212405997759247,0.00654488754712221,0.062091594109635356,0.0068363423210943,0.06251032533884633,0.008464594521445283,0.06245708853949498,0.008825861611242072
0.8,0.01,578.8007490495722,542.3453522404891,578.5725901514052,538.1353575967744,919.3793220786873,882.9867198221674,919.9249399274676,878.0708093308973
0.8,0.05,5.777728723089393,5.4469699701732175,5.782840694811022,5.394370722193371,8.904236824462764,8.383920000533118,8.907865348789567,8.327819898266062
0.8,0.1,0.8686984586073364,0.802098771176679,0.8660947113397489,0.7939874375490744,1.3271095604293355,1.2597529584513136,1.3263743750274428,1.2529965026934782
0.8,0.3,0.07881942645203695,0.04740647656061954,0.07836760585650952,0.04807582054111493,0.10437923612593501,0.07163370401436617,0.1040513296428031,0.07253974833138119
0.8,0.5,0.055492087923634685,0.01926012662579614,0.055714490676709645,0.02032872312281243,0.061838705498536685,0.025856124803532752,0.062031696446650006,0.026973648502580848
0.8,0.7,0.05409001308211782,0.012340122432439267,0.05468323184189696,0.013147925220258256,0.05654100893146849,0.016485377309566247,0.0571027383421478,0.017448499077101706
0.8,0.9,0.055369511821373375,0.009486900962801787,0.056206576301080204,0.010141521712324415,0.056983881412958855,0.012221481868575464,0.05780526278442798,0.01302985767951422
0.8,1.0,0.05644428762396657,0.00854060243530718,0.05740075020124288,0.009128527157607183,0.05753416915589638,0.010975181202474687,0.058441330265178934,0.011669426997413327
0.8,1.1,0.05734211025929462,0.007791181767468852,0.0583798467856574,0.008321395513896072,0.058188768657132434,0.00986175339809007,0.059169598832895624,0.010467938197261393
0.8,1.3,0.05899359498603338,0.006515756232972925,0.06013885605210734,0.006935096262942354,0.05947306824047007,0.00821512612275023,0.06060311793835609,0.00872870661974478
0.8,1.5,0.06029940773076364,0.005614600978791769,0.06156711028743648,0.00599209999565555,0.06075011762824561,0.007122025554173338,0.06200108222498987,0.0075628336305316405
0.9,0.01,450.98832257522463,437.09366363915797,451.40239895008636,434.27394039499234,718.3219431658574,683.5894898641085,718.7830283420825,680.5389335345083
0.9,0.05,4.562199508932819,4.261016631419732,4.564074425614968,4.223333556617374,6.996688694878316,6.75828646483971,6.993431184513887,6.680797452285576
0.9,0.1,0.6826535166537384,0.6300846788701665,0.6812125117500479,0.6253841155004296,1.0455408459906512,0.9928819053444182,1.0442631754037286,0.979632913932802
0.9,0.3,0.06934267018793808,0.038568476217490454,0.07001004384404891,0.03955330622394258,0.0881421682371463,0.05720919763231064,0.08897763272526807,0.05839381143955401
0.9,0.5,0.052538715719179424,0.016351407291029067,0.05399383167436049,0.017427374278779016,0.0570869389633993,0.021915748170916995,0.05841580304373925,0.023106667016655192
0.9,0.7,0.05231992354674116,0.011067837642574685,0.05412908484164766,0.011875280641325004,0.05418034822065784,0.014124712531812631,0.0559618467225529,0.015080806188977868
0.9,0.9,0.05404801324907553,0.008375238336307296,0.05610244573969992,0.008998712297410989,0.055202449308430684,0.010733911659088121,0.05725897561366183,0.011521708904076437
0.9,1.0,0.055063521659100244,0.007641509042141701,0.05723349242126262,0.008194447971199965,0.05585838644135107,0.009784986313070015,0.05802084382696445,0.0104849912321184
0.9,1.1,0.055835011746468266,0.0066964274390471845,0.05807737798369564,0.007209889554881616,0.056675403024302115,0.00875210704086821,0.058913644115305024,0.009374653040117925
0.9,1.3,0.05770803155806729,0.005832876233592458,0.060110308647136665,0.006244444868073402,0.05797489766011181,0.007178290046556202,0.06035635258849658,0.007703100282540721
0.9,1.5,0.059186983505737985,0.004940109989065713,0.06169623452683012,0.005286565250967273,0.059607006328584476,0.006259658295907898,0.06211484337649622,0.0066898450021234115
1.0,0.01,371.6165664668441,365.6645713865853,371.1343738866169,362.30879841737345,584.0727717295563,565.8478957707779,584.8393801135613,563.2489917117778
1.0,0.05,3.654284908428297,3.430359865079208,3.655683585460405,3.4069133431352197,5.73297333377593,5.511570166335718,5.729962658699125,5.486205438153736
1.0,0.1,0.5469791793097725,0.5104968834963132,0.5463013528539727,0.5078496749393783,0.844462215163474,0.7827851087531831,0.8427392539993147,0.775878772358441
1.0,0.3,0.06346447954905933,0.03294624178285615,0.06470603048248219,0.0341531946499923,0.07857805827465354,0.04661621487209746,0.07992666043077194,0.04828873041879857
1.0,0.5,0.050252677315033065,0.014358197401355938,0.05241008841956577,0.015466235605762059,0.05462934982066242,0.01945909979616305,0.05681926015617806,0.020807176195869904
1.0,0.7,0.051189690087871755,0.009815103401609387,0.05389063739981227,0.010690200157867114,0.05275082581421642,0.012560841437185638,0.05540074167938119,0.013628781542358895
1.0,0.9,0.05301487748117274,0.0076064997221522565,0.05602211965624583,0.008302544452535579,0.05405373113824358,0.009495998155294814,0.05707089231501327,0.01034366579475089
1.0,1.0,0.05432824627348525,0.006656832531970242,0.057490421042848266,0.00724561035383445,0.05485421391554596,0.008518669166892524,0.05799049380949873,0.009278693096891222
1.0,1.1,0.055203062025697025,0.006162738838343765,0.058456741042743544,0.006697536509181354,0.05583712290672044,0.007894289622550697,0.059090708210001786,0.008581801098563468
1.0,1.3,0.05695461796856416,0.005192573420583283,0.060397841944577625,0.005643335267746905,0.05729594008431209,0.006522337457656222,0.06074434650361921,0.007102641517895049
1.0,1.5,0.058521620492392935,0.004435793610634321,0.06211414902051082,0.0048201034320259776,0.05865994944753388,0.005595951938594072,0.06222647039248244,0.00605536836451626
