d,n,lamb,pp_train_mean,pp_train_std,pp_test_mean,pp_test_std,jorg_train_mean,jorg_train_std,jorg_test_mean,jorg_test_std
20,50,2.0,9.958714885464278,5.275168256108803,9.183227218477132,5.016014663934586,11.470728976683578,6.242949139455844,10.542006407798228,5.95222921271757
20,50,6.0,2.2777666140164694,1.208977955156941,2.0927901682292953,1.1520590588179682,2.586025390510513,1.399552932947954,2.3813284572545106,1.3330915136321448
20,50,10.0,1.16064254864009,0.607037397499579,1.067919294317589,0.5768767801894938,1.329786028251499,0.72165674364011,1.2217785693108372,0.6850177181522719
20,50,20.0,0.48792396241837416,0.25072256714692726,0.4501937772943282,0.23652976470283282,0.5602649889102467,0.3016053838879657,0.516516055350633,0.2856534376159754
20,50,60.0,0.13017315296570156,0.050147877354228834,0.12371823520286267,0.04685779554994882,0.1426489214297664,0.059952065745374275,0.1352355416547171,0.05588621648319437
20,50,100.0,0.09188934608515187,0.02342662125540982,0.09002878353952233,0.021378299345626014,0.09790518457678653,0.029384222135166612,0.09534150648358027,0.026869913993204635
20,50,140.0,0.08103466790111158,0.014059615048770084,0.08044649089186152,0.012792457314064684,0.08410304435576293,0.017224069043909728,0.08316936200618417,0.015791019415416278
20,50,200.0,0.0750180016880786,0.008336342646994975,0.07519698875716088,0.007385159935681368,0.07673246345727984,0.010473308085676515,0.07655893264930062,0.009278543722953963
20,50,500.0,0.070335699382994,0.002575738721428943,0.07104474874541225,0.002215056553367381,0.07059129152906303,0.0030656394333887457,0.07130270438104035,0.002636988290840535
20,50,1000.0,0.06967185328143673,0.0012267744862441297,0.0705002347684324,0.0010490351498654248,0.06972293152088974,0.0014109715022056417,0.07055645990395717,0.0011970459725879053
20,50,1500.0,0.06957386327111538,0.0007938481655008662,0.07041233635679689,0.0006759927549014013,0.06961234129364866,0.0009208143253279929,0.07042083771666953,0.0007762099443276866
20,50,2000.0,0.0695415374868257,0.0005935241293159988,0.07036443636814765,0.0004983807039719404,0.06955328828329276,0.0006923652885502399,0.07037647216520429,0.000578327635390119
20,50,4000.0,0.06950267682815281,0.00029826118660146293,0.07033073762587906,0.0002512469876054312,0.06950691753972715,0.0003462474480648263,0.07034054651293271,0.00028594490163721584
20,100,0.2,117.98997512536694,61.72376331492429,114.2153221975505,60.631914244801195,131.9477340594086,70.11765153930169,127.3705719876607,68.73653554759112
20,100,0.4,43.38071276265673,22.27947584530343,41.96419516328175,21.895245984124724,48.326122222225905,25.410151877801884,46.72702459449701,24.94782056723059
20,100,1.0,11.831998772040542,6.213577547547098,11.438692047315667,6.107939741082717,13.047901220288937,6.8592822704591,12.612291050652143,6.748418493953734
20,100,2.0,4.526240294652634,2.363095870134911,4.379202905652858,2.3175527578329764,4.922219060775695,2.6356898225844603,4.7588996270022355,2.5986829438076575
20,100,6.0,1.0202049218314366,0.5256668435830667,0.9858416596636894,0.5150753262638006,1.1169596281640286,0.5879513590720864,1.0782285035293508,0.5762365987123974
20,100,10.0,0.5330380936511224,0.2766209482471713,0.5143429386025407,0.27156460616998995,0.5839526386846856,0.3061896750683587,0.5662516880585625,0.3021175835804811
20,100,20.0,0.23541320558624348,0.11594094085871806,0.23048132820303655,0.11454677617154353,0.2564920489973681,0.13077926536780335,0.2503173101446989,0.12837398021069724
20,100,60.0,0.10710312897247413,0.0327653860328558,0.10998701780341498,0.032264271247839364,0.10914224125623305,0.035713301804935045,0.11171007311995786,0.03512086445866289
20,100,100.0,0.10186080186877951,0.019404431762197114,0.10533095115378849,0.01889087843968166,0.10270429268002626,0.021248810272261012,0.10612505538551388,0.02074698144626857
