eps_c,eps_m,lamb,unreg_pp_test_mean,unreg_nonpp_test_mean,reg_pp_test_mean,reg_nonpp_test_mean,unreg_jorg_max_test_mean,unreg_jorg_avg_test_mean,type1_nonpriv_loss,reg_jorg_max_test_mean,reg_jorg_avg_test_mean,type2_nonpriv_loss,unreg_pp_test_std,unreg_nonpp_test_std,unreg_jorg_max_test_std,unreg_jorg_avg_test_std,reg_pp_test_std,reg_nonpp_test_std,reg_jorg_max_test_std,reg_jorg_avg_test_std,unreg_pp_baseline_test_mean,unreg_jorg_baseline_test_mean,jorg_baseline_test_mean,unreg_pp_baseline_test_std,unreg_jorg_baseline_test_std,jorg_baseline_test_std,unreg_theta_hat_pp_norm,unreg_theta_hat_nonpp_norm,reg_theta_hat_pp_norm,unreg_theta_hat_jorg_max_norm,unreg_theta_hat_jorg_avg_norm,reg_theta_hat_jorg_max_norm,reg_theta_hat_jorg_avg_norm
0.01,0.2,0.01,237248.19968471813,307127668.7518845,247634.65180469098,317535615.0594432,334816.4265910472,743887.2566056045,0.00943378455712119,344327.60973850946,743167.9883115559,0.010822223593111108,246946.36879331002,328155667.7864807,363892.68581366463,802813.39612306,258459.86776400424,336653405.87433445,366001.79292837565,749577.470107593,0.009433784557121187,0.009433784557121187,308690064.4199737,3.469446951953614e-18,3.469446951953614e-18,323537906.9843643,754.0499928911094,27088.708734580876,27202.36556166451,891.4273569925921,1317.2870004037325,890.691053682004,1313.9649709578682
0.01,0.2,0.05,2006.2314893959199,2684383.9270495498,2299.6934453431063,3017100.695886282,2861.334738735327,6240.349266198849,0.00943378455712119,3242.7794120286617,6925.815422091264,0.015080895797001607,2090.331279619904,2876070.458222964,3007.5040759652907,6682.696254388711,2277.5884436017677,2971827.2916232725,3089.1802469050167,6657.829062638137,0.009433784557121187,0.009433784557121187,2653389.399092906,3.469446951953614e-18,3.469446951953614e-18,2774370.1337153814,69.79895133026795,2513.488192035807,2518.6621845031254,82.519689054264,122.25386102848374,82.43093168592506,121.48557786567909
0.01,0.2,1.0,0.40299150301708725,481.95058460383984,1.3769451328529179,1749.6758738390536,0.558626659419697,1.1600100353468221,0.00943378455712119,1.9146288406183418,4.09568692724869,0.04304173826360708,0.39201355963401047,496.45880545406794,0.5613028774105097,1.2142208370925336,0.8582673951330413,1113.1852090972745,1.1946251135635422,2.5757740102830393,0.009433784557121187,0.009433784557121187,489.79589195324405,3.469446951953614e-18,3.469446951953614e-18,508.7115661408264,0.9514745644452393,34.08010435756251,34.13300550047867,1.1252346852059845,1.655570732193371,1.119603466075229,1.646481504078967
0.01,0.2,3.0,0.06415559891074543,24.3188180744197,0.22271175134380727,210.70078999027348,0.07243055379745837,0.1009156706939728,0.00943378455712119,0.2864201991384062,0.5559396692199372,0.0568810287024058,0.030566674851193618,25.181275926515926,0.04214046508983094,0.07174967769697765,0.09915624165620283,125.53781695784569,0.13957392376173253,0.2938968309310763,0.009433784557121187,0.009433784557121187,24.309502354301515,3.469446951953614e-18,3.469446951953614e-18,25.779349905365983,0.21934021565854037,7.620452263978993,7.577595957331739,0.2583340315656457,0.3728011847983456,0.2569420993009492,0.3740477324287159
0.01,0.2,5.0,0.05794851465317284,6.302479070116053,0.13061363131344264,88.20222029692913,0.05982762546658639,0.06860654649078346,0.00943378455712119,0.15685530303645126,0.2676373064593308,0.06266437614339582,0.016410394250294225,6.5065223320792684,0.01977886458822758,0.03080509084992878,0.04015301527750574,51.75578483128597,0.05653404448696394,0.12188654541551251,0.009433784557121187,0.009433784557121187,6.360402719275319,3.469446951953614e-18,3.469446951953614e-18,6.548996108501657,0.1161968477798913,3.8738071315388267,3.8868542741248295,0.13519329496919505,0.19307372900577977,0.13447159128228123,0.19228060060421953
0.01,0.2,7.0,0.05968005592776053,2.7090368434608423,0.10500145526813599,50.73271784064853,0.06062574144464718,0.06438664341409926,0.00943378455712119,0.12118795201748501,0.18503922670735834,0.06595936158943126,0.010869998159008944,2.829617527259753,0.013394543824812777,0.02042876474944456,0.023305206100696772,29.779897434646465,0.033310043832686216,0.06983273915619732,0.009433784557121187,0.009433784557121187,2.7013864702031793,3.469446951953614e-18,3.469446951953614e-18,2.868780745606642,0.07784431122751614,2.506421952250933,2.5167355744538864,0.08907953000380889,0.12654349485285132,0.0898347589173201,0.1269245617985452
0.01,0.2,10.0,0.06313086346993935,1.1344205273783956,0.09100772197305984,28.883458817160783,0.06336118221894561,0.06483295756600967,0.00943378455712119,0.09969468199207426,0.13633478917123595,0.06891553072129404,0.007619046232423634,1.1857364609994125,0.008951644793611947,0.01333699702652243,0.013030058522601227,16.84800557174046,0.01838386103180085,0.04038297673114086,0.009433784557121187,0.009433784557121187,1.1435787744465018,3.469446951953614e-18,3.469446951953614e-18,1.163518271424232,0.05124374702892171,1.5894889543075843,1.600717089756326,0.0583107522231632,0.08132636309002585,0.058385551885440916,0.08147362217655878
0.01,0.2,15.0,0.06670112817593818,0.4122377326102429,0.08250850978073312,14.00729855607499,0.06682474326303921,0.06734419159994888,0.00943378455712119,0.08642450023556714,0.10440738700598859,0.07159309164097061,0.004575574862914027,0.4036606126960754,0.005413884223059829,0.008019435044731973,0.006441708808379116,8.271607069532783,0.00874765366794416,0.019613790016944528,0.009433784557121187,0.009433784557121187,0.41630198709725236,3.469446951953614e-18,3.469446951953614e-18,0.39544874889054743,0.031581748328781425,0.9128733939859806,0.9139409958030564,0.035285843400707964,0.04796121353502206,0.03521784906942745,0.048041886733155216
0.01,0.2,20.0,0.06906075398838486,0.22537181758576585,0.07938745105041259,8.232019591051046,0.06911250541901481,0.06937345735569853,0.00943378455712119,0.08197713087551704,0.09236807741217219,0.07308463650114533,0.00316045572795863,0.20926466140478453,0.003782723283921476,0.005487682383446473,0.0037355645017524493,4.870120164366529,0.005229079239744015,0.0113037677110333,0.009433784557121187,0.009433784557121187,0.22656300751890412,3.469446951953614e-18,3.469446951953614e-18,0.20189312213836832,0.02225347762121342,0.6110020612915134,0.6072127546262486,0.024614973245088566,0.0328318077536524,0.024704753327626425,0.032836457348519116
0.01,0.2,30.0,0.07176927776729032,0.12422668428251193,0.07787150868364709,4.29134730975517,0.0717587677022909,0.07186983363841494,0.00943378455712119,0.0791826993181538,0.08439177027882093,0.07469567138518557,0.0018985802220803597,0.08715178008478443,0.002275058169135857,0.0032965293080485622,0.0018828380419348997,2.480557923977761,0.002681062198755772,0.00569138096603409,0.009433784557121187,0.009433784557121187,0.1250631398093981,3.469446951953614e-18,3.469446951953614e-18,0.08869716546972484,0.01400760746034822,0.35391697562200036,0.3580605528862701,0.015371398681360683,0.01993090084383273,0.01533348099399843,0.019763634948998608
0.01,0.2,40.0,0.07325159550545486,0.09916469561742851,0.07763105445017618,2.767352206157675,0.07325297903442178,0.07330120068533577,0.00943378455712119,0.07844934224846598,0.0817847924377044,0.07555096753953308,0.0013693973280487113,0.05556705485755389,0.001620613140810967,0.0023570590314052403,0.0012311362399513607,1.5985446440681834,0.0017215983667362867,0.003683536489869603,0.009433784557121187,0.009433784557121187,0.10059623848042938,3.469446951953614e-18,3.469446951953614e-18,0.05769648882089659,0.010252447758429968,0.24730875064100177,0.24797104650690288,0.011195459644215564,0.014212199682924066,0.011128329198869203,0.014142738578155576
0.01,0.2,50.0,0.07421259227922034,0.08862381759828816,0.07757497580382944,2.0052638726324736,0.0741983312674842,0.07425246154532049,0.00943378455712119,0.07818845082721763,0.080620230395798,0.07608136514558614,0.0010306235111520899,0.0399344310332033,0.0012440381875638653,0.0017991280752020912,0.0008940609780430012,1.1527775365078707,0.0012392170010477723,0.002652146451410158,0.009433784557121187,0.009433784557121187,0.08896412446450386,3.469446951953614e-18,3.469446951953614e-18,0.04080854971620555,0.00805895343016023,0.1879043472742709,0.18800811632322567,0.008735971854055159,0.01100394358684125,0.00874529501115301,0.011007410258561183
0.01,0.2,100.0,0.07619036865157365,0.07915458508687623,0.0777889354170605,0.8669411735601567,0.07618043562295888,0.07621247972958677,0.00943378455712119,0.0780328954021392,0.07904824476824819,0.07718341713603696,0.00048546620325461696,0.01768355963967916,0.0005784553386224388,0.0008342388819461034,0.00036361303644384457,0.4560447295937985,0.0004933362978433243,0.0010991731789522096,0.009433784557121187,0.009433784557121187,0.07913955928673226,3.469446951953614e-18,3.469446951953614e-18,0.017461881114580233,0.003947713054474626,0.08554749751110326,0.08534699939410186,0.00422717217566896,0.0051925863939069235,0.004221501600397545,0.005187205688880314
0.01,0.2,150.0,0.07689372555977393,0.07816794299523097,0.07794123435035129,0.5688621551804162,0.07687913498312503,0.0768913330582059,0.00943378455712119,0.07808748688674079,0.0787174957681214,0.07756362094851821,0.0003090612057739652,0.011385878200036788,0.0003694371752632105,0.0005407913004089093,0.00022492443662440958,0.2872373911811004,0.00030887490230934795,0.0006768344587432718,0.009433784557121187,0.009433784557121187,0.0781691331286436,3.469446951953614e-18,3.469446951953614e-18,0.011328665915102945,0.002604976787081597,0.0549059274853008,0.054963582327222114,0.002793068950393398,0.003406084962842073,0.002777840055403513,0.0033956786172301243
0.01,0.2,200.0,0.0772443639314516,0.07779256565587904,0.07803068856643469,0.42964168961180266,0.07724782985333567,0.07725051749647925,0.00943378455712119,0.07813788762824747,0.07859383671336456,0.0777562347875986,0.00023060910455707345,0.008166925469856234,0.0002802956575037242,0.0004026839544500443,0.00016113138694673045,0.20957905787513442,0.00022876956547034498,0.0004907496990716713,0.009433784557121187,0.009433784557121187,0.0778598037781798,3.469446951953614e-18,3.469446951953614e-18,0.008396267568038365,0.0019520890983353446,0.040430014083381004,0.040262941637265445,0.0020785968866033956,0.0025243899303641804,0.002082291002492259,0.0025291485026431295
0.01,0.25,0.01,198735.73556040696,307159906.1423476,202397.43690586853,314277627.38762385,274496.52023975423,567870.9077593621,0.00943378455712119,285589.23876850394,573140.3485451017,0.010822223593111108,212463.8672964911,328074276.75715715,299313.25809622137,596242.4589076544,207396.64366488333,323621526.8664199,291407.36634610355,595074.894037413,0.009433784557121187,0.009433784557121187,307159107.690538,3.469446951953614e-18,3.469446951953614e-18,325050277.73180676,686.4747598005008,27142.089135955714,27146.752326489055,810.0478283731231,1155.0425977347131,812.7608218961599,1150.4209143048793
0.01,0.25,0.05,1720.603369198155,2637243.9816493643,1942.7037171422605,2989190.2590865497,2365.140690845399,4886.215487086797,0.00943378455712119,2645.578828425798,5332.0170909928065,0.015080895797001607,1830.273581517127,2884057.7301189722,2454.840827760215,5214.261678653179,1980.4722790785027,2913961.588900197,2569.0024705936,5048.570433704265,0.009433784557121187,0.009433784557121187,2716380.4751747246,3.469446951953614e-18,3.469446951953614e-18,2900714.8012444503,63.87512297868627,2502.7846436682166,2516.876543166452,75.14063342647583,106.9614179071392,74.96975745245588,106.62761910971466
0.01,0.25,1.0,0.34064236574803547,479.3033883893232,1.1776569328439077,1741.416361314552,0.466925863930177,0.9166040776651853,0.00943378455712119,1.6001921022520589,3.152093280517767,0.04304173826360708,0.33251726958241506,498.0927459484085,0.4702865725368352,0.956902705174209,0.7112083214342954,1108.9827133584758,0.979382537793242,1.9701114307466796,0.009433784557121187,0.009433784557121187,476.0231027654337,3.469446951953614e-18,3.469446951953614e-18,497.17627463544994,0.874367096691277,33.92655079391578,34.005085664126646,1.0216843461475638,1.4543690651752954,1.023732090842342,1.4422726743506777
0.01,0.25,3.0,0.06204630863107281,24.88583664975653,0.19414293040361152,212.5457524288458,0.06740895648916605,0.08998668614358554,0.00943378455712119,0.24739658457491037,0.43973698919912096,0.0568810287024058,0.029208345576739944,25.89856791887635,0.0359988812634271,0.05911994673323714,0.0829549703714287,128.33951313585942,0.11417859035513026,0.22755511682227939,0.009433784557121187,0.009433784557121187,24.62602851512247,3.469446951953614e-18,3.469446951953614e-18,25.990494017301202,0.20277549343197587,7.649761076011035,7.611369344269239,0.2361353272776554,0.3282827378473711,0.2359591225840812,0.3287513580492724
0.01,0.25,5.0,0.057312316591074906,6.477828871110018,0.11966062983866886,88.73268066611332,0.05918926556845812,0.06488037080274991,0.00943378455712119,0.14076625611452165,0.22036020153370572,0.06266437614339582,0.014610950407357487,6.9611189233214965,0.017546552836111912,0.026296119507909884,0.03424813267935935,52.38802714967894,0.04597895409260067,0.09176321086115409,0.009433784557121187,0.009433784557121187,6.397684807339147,3.469446951953614e-18,3.469446951953614e-18,6.59642756660902,0.10733623718224149,3.8991918156290732,3.8967131003604285,0.12393451057933048,0.17051690990435736,0.12340387633582248,0.16988043192009533
0.01,0.25,7.0,0.05973349564128612,2.7269934650906436,0.09919582914983413,50.4620093299816,0.06024577082732272,0.06281431767765232,0.00943378455712119,0.11160010563940398,0.15719637413425722,0.06595936158943126,0.010142343049260259,2.7910217057287983,0.012038930864452294,0.017133057115361845,0.019704951049299563,29.582485090088337,0.027018927345175196,0.0539958530822464,0.009433784557121187,0.009433784557121187,2.7045327970158213,3.469446951953614e-18,3.469446951953614e-18,2.845845432560665,0.07207251168226933,2.5206868958526063,2.5114504720774864,0.08290036419245057,0.1113387643384327,0.08261157833294554,0.11186877246164047
0.01,0.25,10.0,0.06301576611911901,1.12060799740166,0.0874960461523057,28.70867632393219,0.06326782393106803,0.06446199868419115,0.00943378455712119,0.09444401937295684,0.1208076752464218,0.06891553072129404,0.006866484271418567,1.114329035553647,0.00815660804925081,0.011636908076101606,0.011002092557287343,17.15299394267239,0.014957032945064182,0.031006836406584574,0.009433784557121187,0.009433784557121187,1.1352530126728961,3.469446951953614e-18,3.469446951953614e-18,1.1860924146210419,0.04801895514567716,1.6026459237528528,1.5938930624496757,0.054074706299970875,0.07238719498032803,0.05417032262891787,0.0723781448848928
0.01,0.25,15.0,0.06688191971768426,0.4160316120354877,0.0807587293415428,13.997446347906001,0.06692332508437383,0.06731791791368066,0.00943378455712119,0.08404212529838592,0.09678097653547174,0.07159309164097061,0.004239073258395212,0.3991451093239284,0.00498144542444701,0.007001273746588016,0.005488893747163877,8.245498704542479,0.007417091225004975,0.01457726653202574,0.009433784557121187,0.009433784557121187,0.4082695054767752,3.469446951953614e-18,3.469446951953614e-18,0.394371057216005,0.029602755153266515,0.9149283936264546,0.9138103979574284,0.03285955755780189,0.04282339360992519,0.03287320927719482,0.04281805879044231
0.01,0.25,20.0,0.06917802414295725,0.2219761246254475,0.07843137463616083,8.23547117574753,0.06922370670902517,0.06940460459530738,0.00943378455712119,0.08043612736820217,0.08783611896926226,0.07308463650114533,0.0028801837312255017,0.2005767772347703,0.003404755195671619,0.004819977056879946,0.003151191451544285,4.7836853821256105,0.004332647568902511,0.008682750471188501,0.009433784557121187,0.009433784557121187,0.22316835265589408,3.469446951953614e-18,3.469446951953614e-18,0.19408386579004866,0.02100005741903201,0.6072998767629292,0.6080363844473823,0.02307690994675753,0.02946638641278611,0.023110973739470193,0.029520273365465574
0.01,0.25,30.0,0.07185752338523368,0.12389802799251955,0.07739664222208639,4.2459603822863565,0.0718456758300506,0.07199115046712215,0.00943378455712119,0.07841942409400501,0.08214212820384408,0.07469567138518557,0.0017378239842183534,0.0867300689746834,0.0020580087088941804,0.0029208233125935443,0.0015994320733747698,2.4725591883267763,0.0022332310871651653,0.004422329893110125,0.009433784557121187,0.009433784557121187,0.12528158435086603,3.469446951953614e-18,3.469446951953614e-18,0.08824517237717101,0.013330694044096172,0.3555337115325265,0.3559400552840763,0.014486777814324737,0.017978600315039565,0.014505965333532747,0.01791034332014394
0.01,0.25,40.0,0.07332600245648123,0.09947320578771457,0.07729316427136441,2.772002723432959,0.07333740014613789,0.07337753157332465,0.00943378455712119,0.07795909570382065,0.08041276204764973,0.07555096753953308,0.0012330716067397054,0.0556889190106919,0.0014536380438294686,0.0020615381762379686,0.0010364297589551153,1.5895990522142545,0.0014415602354013889,0.0029086179062479383,0.009433784557121187,0.009433784557121187,0.0994789580666189,3.469446951953614e-18,3.469446951953614e-18,0.05555392766761444,0.009789201554484183,0.2480217086556207,0.2482189576892542,0.010526781700222004,0.01286527071317167,0.010554697472854608,0.012878807115066957
0.01,0.25,50.0,0.07426735201781812,0.08866788825961608,0.07734921252021396,2.0260135166054893,0.07424321027267336,0.07428068528436182,0.00943378455712119,0.0778264224493264,0.07956848864679118,0.07608136514558614,0.0009495567402320204,0.040462323821233756,0.0011397613808566025,0.0015765704169590981,0.0007424667211384858,1.134890540497672,0.0010234039605428401,0.0020448526785951976,0.009433784557121187,0.009433784557121187,0.08943961541936991,3.469446951953614e-18,3.469446951953614e-18,0.040634169426974814,0.007707100838181078,0.18827318618294464,0.18922910335088702,0.008314769968649034,0.009993501333985313,0.008301603963038957,0.010030541252323312
0.01,0.25,100.0,0.07621910379676182,0.07923153903472369,0.07768977862251096,0.8700748390843637,0.07621396326030097,0.07622422252445071,0.00943378455712119,0.07789241867309635,0.07860853026589311,0.07718341713603696,0.0004421179438580955,0.017605006878982525,0.0005223215912999871,0.0007414327245913684,0.0002968256657690201,0.46672741590825984,0.00041772157796199605,0.000848314366909559,0.009433784557121187,0.009433784557121187,0.07935266012497089,3.469446951953614e-18,3.469446951953614e-18,0.01761178924530603,0.0037912891315077715,0.08490239621369405,0.08545165258646786,0.004032980865832465,0.004764169053810451,0.004029060850308365,0.004752957629853278
0.01,0.25,150.0,0.07691063073423487,0.07819180456181472,0.07788071387079111,0.5665884603921368,0.07690457086425018,0.07692063537598187,0.00943378455712119,0.07800077734451245,0.07843906745237396,0.07756362094851821,0.0002842675091155842,0.011248677276694218,0.0003385028094141882,0.0004804602381066962,0.00018814443695610471,0.2879756415819223,0.00025567689717151794,0.0005137413205396482,0.009433784557121187,0.009433784557121187,0.07806249972420348,3.469446951953614e-18,3.469446951953614e-18,0.011196565743768476,0.0025116679682561866,0.054777456987200955,0.05480672729708303,0.0026662123638165757,0.0031170191893466247,0.0026627682308783627,0.0031185367231692344
0.01,0.25,200.0,0.07726077840244558,0.07792425305600294,0.0779847613162515,0.4288384561589228,0.07725934990170852,0.07726974263769582,0.00943378455712119,0.07807455935349095,0.07838943035637039,0.0777562347875986,0.0002083937491935027,0.008229584882783213,0.00025076985197290306,0.0003559216317736364,0.00013484980551630265,0.20420150714513802,0.00018880558462413895,0.0003697090174274222,0.009433784557121187,0.009433784557121187,0.07799354963104665,3.469446951953614e-18,3.469446951953614e-18,0.008146044170614949,0.0018785502335266471,0.040484992334866556,0.04028576268086556,0.001987061431952896,0.002320040443626557,0.00198927380038172,0.0023144434468106117
0.01,0.3,0.01,182422.42871121728,279880612.1882773,190090.69716422228,289052773.1299525,257838.96528706426,473422.5714012401,0.00943378455712119,265687.28427662695,483346.35918865603,0.010822223593111108,186666.30972281055,291768697.7950565,269391.826836314,499505.984856052,200828.56488980635,293469697.59607476,282533.85733932466,515074.75824651314,0.009433784557121187,0.009433784557121187,282672737.69146794,3.469446951953614e-18,3.469446951953614e-18,301727623.09920734,662.7178340498521,25851.948711313336,25919.5032079063,781.587092444966,1058.570286890519,782.6226415857183,1053.2163831073785
0.01,0.3,0.05,1583.9161381129331,2390834.0149416425,1770.4283970969536,2710084.550322003,2206.7539417246953,4042.812966149328,0.00943378455712119,2461.907616282497,4503.631600444731,0.015080895797001607,1660.697890660408,2474922.478173138,2299.6789521096216,4329.77274837734,1722.2426461589425,2697007.341625904,2340.6516038710533,4380.1963071424825,0.009433784557121187,0.009433784557121187,2427631.862029173,3.469446951953614e-18,3.469446951953614e-18,2549296.7103063026,61.50207878620705,2404.2644163786395,2394.0276598079095,72.48262832099995,97.51359993575122,72.5168147530568,97.73524838149797
0.01,0.3,1.0,0.313370560354965,442.47548902893595,1.0923228574353914,1574.5337047114808,0.4325428537680375,0.7711763894124111,0.00943378455712119,1.489885510482127,2.652091757435684,0.04304173826360708,0.29893148067603026,465.6762813367796,0.4312894269855964,0.7974324242115273,0.6768439897194596,1001.3690036335566,0.9099437843563388,1.6574376708662726,0.009433784557121187,0.009433784557121187,442.71989061166244,3.469446951953614e-18,3.469446951953614e-18,478.3535564966842,0.8322069044828906,32.41470107276899,32.40317750025734,0.9906275968015152,1.325053893111571,0.9902047715336086,1.3229414308130163
0.01,0.3,3.0,0.060390356590755825,22.01009870415684,0.18404396439955195,194.78984367914913,0.06629762803539993,0.08255648588904076,0.00943378455712119,0.23448412577979771,0.3762742218727151,0.0568810287024058,0.026493116678812142,22.642237683437134,0.03437015548246725,0.05251671312047817,0.07546115086469363,115.67941418988394,0.10526255890397093,0.19172119923916733,0.009433784557121187,0.009433784557121187,22.15193130952844,3.469446951953614e-18,3.469446951953614e-18,23.43242815858104,0.1954227563728226,7.263559002685969,7.285198512085675,0.22829774879595865,0.3030504847850637,0.22809663004760142,0.3015325657711931
0.01,0.3,5.0,0.05688840455062408,5.867533830553062,0.11493600269962995,78.65985820257545,0.057990026805713385,0.06295149236190677,0.00943378455712119,0.13609861241584292,0.19603250618678686,0.06266437614339582,0.014145395393148213,6.2643759674243675,0.0167125857688247,0.02361129494030574,0.03044085671094209,45.62335856374136,0.04351596956075027,0.07878101501299768,0.009433784557121187,0.009433784557121187,5.82064933922838,3.469446951953614e-18,3.469446951953614e-18,6.227979264496179,0.1041226451692232,3.7088472873963583,3.6752564101371505,0.1209700463770861,0.15695975156767208,0.12060056901482578,0.15696879137795594
0.01,0.3,7.0,0.05941796616936526,2.4824354302294087,0.09612572505107544,45.87004402518085,0.0598646354740638,0.061969890138707115,0.00943378455712119,0.10821216139312083,0.14249169334256062,0.06595936158943126,0.009814966012654008,2.638250440029274,0.011431798810276226,0.01572866182474018,0.01784163232582723,26.980960481404754,0.02543859639418058,0.04497812314852402,0.009433784557121187,0.009433784557121187,2.446051406075528,3.469446951953614e-18,3.469446951953614e-18,2.450187100268361,0.07040533499294047,2.399818830426768,2.3923233055621074,0.08002045782924874,0.103552114684424,0.08032459064142804,0.1034361768007742
0.01,0.3,10.0,0.06274865080139758,1.048286118843676,0.08597457986509702,26.156946844761574,0.06302917581269901,0.0640819253909857,0.00943378455712119,0.09286183833282935,0.11191526715023314,0.06891553072129404,0.006521102879781835,1.088780796879256,0.007800680499642014,0.01071969039915951,0.010150504742571727,15.10268497053684,0.014072661608348422,0.025146948420219195,0.009433784557121187,0.009433784557121187,1.039789375943025,3.469446951953614e-18,3.469446951953614e-18,1.059787342011048,0.04665012340534794,1.5263790207902468,1.5239601015913216,0.052985007828735185,0.06687427802404503,0.05292971104507464,0.06691663174114945
0.01,0.3,15.0,0.06663905059478238,0.38747712468006884,0.07993720538676455,12.630648407202475,0.06670664410791216,0.06718605943269229,0.00943378455712119,0.08312887690088755,0.09276525496679845,0.07159309164097061,0.003954884867101377,0.3735256193806787,0.004789843609714376,0.006381568063475416,0.004969551799379429,7.330619182469527,0.0068522821912626744,0.012599554552130816,0.009433784557121187,0.009433784557121187,0.37883811755497127,3.469446951953614e-18,3.469446951953614e-18,0.3674572599714052,0.028982673948394284,0.8756873328036747,0.8685962123457528,0.032328410090981544,0.04000840306039179,0.032191661249664175,0.040173223422644205
0.01,0.3,20.0,0.06901754531438353,0.21133795671118225,0.07796634326703884,7.56321604267199,0.06902517175864485,0.06934430822907664,0.00943378455712119,0.0799204456009435,0.08537687475062015,0.07308463650114533,0.0027374173152331796,0.18294909768805434,0.003273455973800637,0.004425772756432546,0.0028941962091562612,4.46055586296494,0.004116897337391781,0.0070990667056757654,0.009433784557121187,0.009433784557121187,0.2090221547483296,3.469446951953614e-18,3.469446951953614e-18,0.18932342172669178,0.0207139806995705,0.5803464010172568,0.58227084165821,0.022767446281347112,0.0275692963477358,0.022787235631169894,0.027563023929768293
0.01,0.3,30.0,0.07172888052371781,0.11885396391725922,0.07717432744459217,3.895222787826658,0.07170580195979342,0.07189603408682489,0.00943378455712119,0.0781801964653382,0.08094790048215258,0.07469567138518557,0.0016674673538971197,0.08036594020896436,0.001979834840132743,0.002649877226241007,0.0014642346206655214,2.2501547417881658,0.002040964385325566,0.0036837341118283445,0.009433784557121187,0.009433784557121187,0.12091218327445905,3.469446951953614e-18,3.469446951953614e-18,0.0840381121164474,0.01321019663874406,0.3390005876144538,0.3406847341205843,0.014391085174932152,0.016912551297427,0.01436778405229378,0.01689957857430613
0.01,0.3,40.0,0.07322479229850994,0.0966329415037869,0.07715015767043822,2.5089246941970957,0.07319798065718006,0.07333226574466693,0.00943378455712119,0.0777753333920092,0.07961088738206322,0.07555096753953308,0.0011889308150333248,0.052582437427153225,0.0014230284253751396,0.0018836773335613724,0.000964791095639904,1.4432279827253698,0.0013286080025061214,0.002391789343483846,0.009433784557121187,0.009433784557121187,0.09656574700377861,3.469446951953614e-18,3.469446951953614e-18,0.05288511351850643,0.009761152677003525,0.2348310523828213,0.23572522273602425,0.010484257620569499,0.01220981862958037,0.010485980955603191,0.012210159283203565
0.01,0.3,50.0,0.07418401813331181,0.08754270180129278,0.07723705955830405,1.8195421291225262,0.07416641485582948,0.07424788092449872,0.00943378455712119,0.0777116654561207,0.0790323948450272,0.07608136514558614,0.0009163443009781089,0.03757563239861186,0.001095368894611272,0.001450776385488418,0.0006824062556358381,1.0286209430351618,0.0009594898763181658,0.0017358767187779071,0.009433784557121187,0.009433784557121187,0.08770431242740215,3.469446951953614e-18,3.469446951953614e-18,0.039043447685110505,0.007699751473384981,0.1799464923682189,0.17872900140069906,0.008276024693289209,0.00954533333504166,0.008256668555110543,0.009565988094079722
0.01,0.3,100.0,0.0761870381370157,0.07901571870408504,0.07765474522000045,0.8020511918718676,0.0761669840983631,0.07620749564333953,0.00943378455712119,0.07784783253813898,0.07839070385996556,0.07718341713603696,0.0004218037849158977,0.016763937177880533,0.0005086454482308794,0.0006755868100654631,0.00027825217044152113,0.43909264106735474,0.0004022871369308212,0.0007219453724970342,0.009433784557121187,0.009433784557121187,0.07919146184320723,3.469446951953614e-18,3.469446951953614e-18,0.016725904743772193,0.0037734029691638745,0.08152096573331083,0.08157769682661394,0.004034717511076169,0.004555965659659978,0.004025274289611486,0.004561700035449445
0.01,0.3,150.0,0.0768860462881805,0.07793810831968676,0.07785518063585793,0.5273386189016379,0.07687368103447893,0.07690873876629988,0.00943378455712119,0.07797051705845366,0.07829849948270577,0.07756362094851821,0.00027150934348021006,0.010865146177181768,0.0003280524980410007,0.0004372721147226082,0.00017340191248792,0.26815554739940783,0.0002444274930312,0.0004348809777207317,0.009433784557121187,0.009433784557121187,0.07787577889567202,3.469446951953614e-18,3.469446951953614e-18,0.010699812833475814,0.002507867848597841,0.052192613591659553,0.05256065018893121,0.0026670741451851766,0.0029892162250292537,0.0026623259595419365,0.0029827831127805216
0.01,0.3,200.0,0.07724310706900209,0.07783284952553501,0.07796481555244981,0.40178204054326633,0.07723612930892838,0.07725827047221583,0.00943378455712119,0.07805178006366818,0.07829127973495609,0.0777562347875986,0.00020245945468893304,0.007984590149499078,0.000241370130273021,0.00032329255756357775,0.00012493697061763496,0.1911009629998779,0.0001778793719913023,0.0003138855729825326,0.009433784557121187,0.009433784557121187,0.07787772118826285,3.469446951953614e-18,3.469446951953614e-18,0.0079734747293121,0.0018748300467920239,0.03841206675537206,0.03868076645208601,0.0019892572078956698,0.002225561578909191,0.001990095914911365,0.0022274768209704695
0.01,0.35,0.01,172077.6745391752,306373052.11024636,177651.84632686348,311773786.4549879,239305.34041388598,401163.71142599033,0.00943378455712119,248707.59978996922,415015.49490860454,0.010822223593111108,182355.3581181678,322056118.9264788,251971.72641282465,413258.80879066896,188292.43422421996,319452173.81609076,260652.75307782204,421903.3125337798,0.009433784557121187,0.009433784557121187,307359099.708905,3.469446951953614e-18,3.469446951953614e-18,321418796.0353376,640.3046847084452,27010.718519433998,27047.518321006555,756.6777105362704,982.0577724629734,756.7346417908623,983.2766846320201
